Larry Klayman, chairman of Judicial Watch, which represent 14 survivors and victims' relatives who have filed a $1.5 billion federal lawsuit against Iraq in Washington, said his organization had served a subpoena on Al-Douri twice, on March 26 and March 28, but said he has not responded. trigger_text is lawsuit, event_type is Justice:Sue,text: "Iraq", role: "Defendant",text: "Washington", role: "Place",text: "relatives", role: "Plaintiff",text: "survivors", role: "Plaintiff"	Larry Klayman, chairman of Judicial Watch, which represent 14 survivors and victims' relatives who have filed a $1.5 billion federal lawsuit against Iraq in Washington, said his organization had served a subpoena on Al-Douri twice, on March 26 and March 28, but said he has not responded. trigger_text is lawsuit, event_type is Justice:Sue,text: "Washington", role: "Place",text: "relatives", role: "Plaintiff",text: "survivors", role: "Plaintiff"	
Larry Klayman, chairman of Judicial Watch, which represent 14 survivors and victims' relatives who have filed a $1.5 billion federal lawsuit against Iraq in Washington, said his organization had served a subpoena on Al-Douri twice, on March 26 and March 28, but said he has not responded. trigger_text is lawsuit, event_type is Justice:Sue,text: "Iraq", role: "Defendant",text: "Washington", role: "Place",text: "relatives", role: "Plaintiff",text: "survivors", role: "Plaintiff"	Larry Klayman, chairman of Judicial Watch, which represent 14 survivors and victims' relatives who have filed a $1.5 billion federal lawsuit against Iraq in Washington, said his organization had served a subpoena on Al-Douri twice, on March 26 and March 28, but said he has not responded. trigger_text is lawsuit, event_type is Justice:Sue,text: "Iraq", role: "Defendant",text: "Washington", role: "Place",text: "relatives", role: "Plaintiff",text: "survivors", role: "Plaintiff"text: "survivors", role: "Attacker",text: "chairman", role: "Attacker",text: "Larry", role: "Victim"	
Larry Klayman, chairman of Judicial Watch, which represent 14 survivors and victims' relatives who have filed a $1.5 billion federal lawsuit against Iraq in Washington, said his organization had served a subpoena on Al-Douri twice, on March 26 and March 28, but said he has not responded. trigger_text is lawsuit, event_type is Justice:Sue,text: "Iraq", role: "Defendant",text: "Washington", role: "Place",text: "relatives", role: "Plaintiff",text: "survivors", role: "Plaintiff"	Larry Klayman, chairman of Judicial Watch, which represent 14 survivors and victims' relatives who have filed a $1.5 billion federal lawsuit against Iraq in Washington, said his organization had served a subpoena on Al-Douri twice, on March 26 and March 28, but said he has not responded. trigger_text is chairman, event_type is Justice:Sue,text: "Iraq", role: "Defendant",text: "Washington", role: "Place",text: "relatives", role: "Plaintiff",text: "survivors", role: "Plaintiff"	
Larry Klayman, chairman of Judicial Watch, which represent 14 survivors and victims' relatives who have filed a $1.5 billion federal lawsuit against Iraq in Washington, said his organization had served a subpoena on Al-Douri twice, on March 26 and March 28, but said he has not responded. trigger_text is lawsuit, event_type is Justice:Sue,text: "Iraq", role: "Defendant",text: "Washington", role: "Place",text: "relatives", role: "Plaintiff",text: "survivors", role: "Plaintiff"	Larry Klayman, chairman of Judicial Watch, which represent 14 survivors and victims' relatives who have filed a $1.5 billion federal lawsuit against Iraq in Washington, said his organization had served a subpoena on Al-Douri twice, on March 26 and March 28, but said he has not responded. trigger_text is lawsuit, event_type is Transaction:Transfer-Money,text: "Iraq", role: "Defendant",text: "Washington", role: "Place",text: "relatives", role: "Plaintiff",text: "survivors", role: "Plaintiff"	
then the texas woman accused of hitting a man with her car, driving home about him stuck to her windshield and leaving him there to die. trigger_text is die, event_type is Life:Die,text: "car", role: "Instrument",text: "him", role: "Victim",text: "woman", role: "Agent"	then the texas woman accused of hitting a man with her car, driving home about him stuck to her windshield and leaving him there to die. trigger_text is die, event_type is Life:Die,text: "car", role: "Instrument",text: "him", role: "Victim",text: "woman", role: "Agent"	
then the texas woman accused of hitting a man with her car, driving home about him stuck to her windshield and leaving him there to die. trigger_text is die, event_type is Life:Die,text: "car", role: "Instrument",text: "him", role: "Victim",text: "woman", role: "Agent"	then the texas woman accused of hitting a man with her car, driving home about him stuck to her windshield and leaving him there to die. trigger_text is die, event_type is Life:Die,	
then the texas woman accused of hitting a man with her car, driving home about him stuck to her windshield and leaving him there to die. trigger_text is die, event_type is Life:Die,text: "car", role: "Instrument",text: "him", role: "Victim",text: "woman", role: "Agent"	then the texas woman accused of hitting a man with her car, driving home about him stuck to her windshield and leaving him there to die. trigger_text is die, event_type is Life:Die,text: "car", role: "Instrument",text: "him", role: "Victim",text: "woman", role: "Agent"text: "of", role: "Giver"	
then the texas woman accused of hitting a man with her car, driving home about him stuck to her windshield and leaving him there to die. trigger_text is die, event_type is Life:Die,text: "car", role: "Instrument",text: "him", role: "Victim",text: "woman", role: "Agent"	then the texas woman accused of hitting a man with her car, driving home about him stuck to her windshield and leaving him there to die. trigger_text is to, event_type is Life:Die,text: "car", role: "Instrument",text: "him", role: "Victim",text: "woman", role: "Agent"	
then the texas woman accused of hitting a man with her car, driving home about him stuck to her windshield and leaving him there to die. trigger_text is die, event_type is Life:Die,text: "car", role: "Instrument",text: "him", role: "Victim",text: "woman", role: "Agent"	then the texas woman accused of hitting a man with her car, driving home about him stuck to her windshield and leaving him there to die. trigger_text is die, event_type is Life:Marry,text: "car", role: "Instrument",text: "him", role: "Victim",text: "woman", role: "Agent"	
Had an armed civilian been inside the mall, perhaps he could have intervened before the suspect began injuring people before he ran out of ammo. trigger_text is injuring, event_type is Life:Injure,text: "people", role: "Victim",text: "ammo", role: "Instrument",text: "suspect", role: "Agent",text: "mall", role: "Place"	Had an armed civilian been inside the mall, perhaps he could have intervened before the suspect began injuring people before he ran out of ammo. trigger_text is injuring, event_type is Life:Injure,text: "been", role: "Victim",text: "ammo", role: "Instrument",text: "the", role: "Agent",text: "mall", role: "Place"	
Had an armed civilian been inside the mall, perhaps he could have intervened before the suspect began injuring people before he ran out of ammo. trigger_text is injuring, event_type is Life:Injure,text: "people", role: "Victim",text: "ammo", role: "Instrument",text: "suspect", role: "Agent",text: "mall", role: "Place"	Had an armed civilian been inside the mall, perhaps he could have intervened before the suspect began injuring people before he ran out of ammo. trigger_text is injuring, event_type is Life:Injure,text: "mall", role: "Place"	
Had an armed civilian been inside the mall, perhaps he could have intervened before the suspect began injuring people before he ran out of ammo. trigger_text is injuring, event_type is Life:Injure,text: "people", role: "Victim",text: "ammo", role: "Instrument",text: "suspect", role: "Agent",text: "mall", role: "Place"	Had an armed civilian been inside the mall, perhaps he could have intervened before the suspect began injuring people before he ran out of ammo. trigger_text is injuring, event_type is Life:Injure,text: "people", role: "Victim",text: "ammo", role: "Instrument",text: "suspect", role: "Agent",text: "mall", role: "Place"text: "perhaps", role: "Instrument"	
Had an armed civilian been inside the mall, perhaps he could have intervened before the suspect began injuring people before he ran out of ammo. trigger_text is injuring, event_type is Life:Injure,text: "people", role: "Victim",text: "ammo", role: "Instrument",text: "suspect", role: "Agent",text: "mall", role: "Place"	Had an armed civilian been inside the mall, perhaps he could have intervened before the suspect began injuring people before he ran out of ammo. trigger_text is the, event_type is Life:Injure,text: "people", role: "Victim",text: "ammo", role: "Instrument",text: "suspect", role: "Agent",text: "mall", role: "Place"	
Had an armed civilian been inside the mall, perhaps he could have intervened before the suspect began injuring people before he ran out of ammo. trigger_text is injuring, event_type is Life:Injure,text: "people", role: "Victim",text: "ammo", role: "Instrument",text: "suspect", role: "Agent",text: "mall", role: "Place"	Had an armed civilian been inside the mall, perhaps he could have intervened before the suspect began injuring people before he ran out of ammo. trigger_text is injuring, event_type is Justice:Fine,text: "people", role: "Victim",text: "ammo", role: "Instrument",text: "suspect", role: "Agent",text: "mall", role: "Place"	
House clearance Royal Marine style, troops from (UNINTELLIGIBLE) commando task to seek out the last pockets of Iraqi resistance in Umm Qasr go in hard to arrest suspected regime sympathizers and search for weapons. trigger_text is arrest, event_type is Justice:Arrest-Jail,text: "sympathizers", role: "Person",text: "Umm Qasr", role: "Place",text: "troops", role: "Agent"	House clearance Royal Marine style, troops from (UNINTELLIGIBLE) commando task to seek out the last pockets of Iraqi resistance in Umm Qasr go in hard to arrest suspected regime sympathizers and search for weapons. trigger_text is arrest, event_type is Justice:Arrest-Jail,text: "Qasr", role: "Person",text: "Umm Qasr", role: "Place",text: "Qasr", role: "Agent"	
House clearance Royal Marine style, troops from (UNINTELLIGIBLE) commando task to seek out the last pockets of Iraqi resistance in Umm Qasr go in hard to arrest suspected regime sympathizers and search for weapons. trigger_text is arrest, event_type is Justice:Arrest-Jail,text: "sympathizers", role: "Person",text: "Umm Qasr", role: "Place",text: "troops", role: "Agent"	House clearance Royal Marine style, troops from (UNINTELLIGIBLE) commando task to seek out the last pockets of Iraqi resistance in Umm Qasr go in hard to arrest suspected regime sympathizers and search for weapons. trigger_text is arrest, event_type is Justice:Arrest-Jail,text: "sympathizers", role: "Person"	
House clearance Royal Marine style, troops from (UNINTELLIGIBLE) commando task to seek out the last pockets of Iraqi resistance in Umm Qasr go in hard to arrest suspected regime sympathizers and search for weapons. trigger_text is arrest, event_type is Justice:Arrest-Jail,text: "sympathizers", role: "Person",text: "Umm Qasr", role: "Place",text: "troops", role: "Agent"	House clearance Royal Marine style, troops from (UNINTELLIGIBLE) commando task to seek out the last pockets of Iraqi resistance in Umm Qasr go in hard to arrest suspected regime sympathizers and search for weapons. trigger_text is arrest, event_type is Justice:Arrest-Jail,text: "sympathizers", role: "Person",text: "Umm Qasr", role: "Place",text: "troops", role: "Agent"text: "go", role: "Beneficiary"	
House clearance Royal Marine style, troops from (UNINTELLIGIBLE) commando task to seek out the last pockets of Iraqi resistance in Umm Qasr go in hard to arrest suspected regime sympathizers and search for weapons. trigger_text is arrest, event_type is Justice:Arrest-Jail,text: "sympathizers", role: "Person",text: "Umm Qasr", role: "Place",text: "troops", role: "Agent"	House clearance Royal Marine style, troops from (UNINTELLIGIBLE) commando task to seek out the last pockets of Iraqi resistance in Umm Qasr go in hard to arrest suspected regime sympathizers and search for weapons. trigger_text is hard, event_type is Justice:Arrest-Jail,text: "sympathizers", role: "Person",text: "Umm Qasr", role: "Place",text: "troops", role: "Agent"	
House clearance Royal Marine style, troops from (UNINTELLIGIBLE) commando task to seek out the last pockets of Iraqi resistance in Umm Qasr go in hard to arrest suspected regime sympathizers and search for weapons. trigger_text is arrest, event_type is Justice:Arrest-Jail,text: "sympathizers", role: "Person",text: "Umm Qasr", role: "Place",text: "troops", role: "Agent"	House clearance Royal Marine style, troops from (UNINTELLIGIBLE) commando task to seek out the last pockets of Iraqi resistance in Umm Qasr go in hard to arrest suspected regime sympathizers and search for weapons. trigger_text is arrest, event_type is Life:Marry,text: "sympathizers", role: "Person",text: "Umm Qasr", role: "Place",text: "troops", role: "Agent"	
the communications conditions once you're on mars, just to talk to people on earth, there's a 20 minute delay in the conversation. trigger_text is talk, event_type is Contact:Phone-Write,text: "mars", role: "Place",text: "you", role: "Entity",text: "people", role: "Entity"	the communications conditions once you're on mars, just to talk to people on earth, there's a 20 minute delay in the conversation. trigger_text is talk, event_type is Contact:Phone-Write,text: "mars", role: "Place",text: "you", role: "Entity",text: "just", role: "Entity"	
the communications conditions once you're on mars, just to talk to people on earth, there's a 20 minute delay in the conversation. trigger_text is talk, event_type is Contact:Phone-Write,text: "mars", role: "Place",text: "you", role: "Entity",text: "people", role: "Entity"	the communications conditions once you're on mars, just to talk to people on earth, there's a 20 minute delay in the conversation. trigger_text is talk, event_type is Contact:Phone-Write,text: "mars", role: "Place"	
the communications conditions once you're on mars, just to talk to people on earth, there's a 20 minute delay in the conversation. trigger_text is talk, event_type is Contact:Phone-Write,text: "mars", role: "Place",text: "you", role: "Entity",text: "people", role: "Entity"	the communications conditions once you're on mars, just to talk to people on earth, there's a 20 minute delay in the conversation. trigger_text is talk, event_type is Contact:Phone-Write,text: "mars", role: "Place",text: "you", role: "Entity",text: "people", role: "Entity"text: "once", role: "Origin",text: "to", role: "Seller",text: "once", role: "Vehicle"	
the communications conditions once you're on mars, just to talk to people on earth, there's a 20 minute delay in the conversation. trigger_text is talk, event_type is Contact:Phone-Write,text: "mars", role: "Place",text: "you", role: "Entity",text: "people", role: "Entity"	the communications conditions once you're on mars, just to talk to people on earth, there's a 20 minute delay in the conversation. trigger_text is minute, event_type is Contact:Phone-Write,text: "mars", role: "Place",text: "you", role: "Entity",text: "people", role: "Entity"	
the communications conditions once you're on mars, just to talk to people on earth, there's a 20 minute delay in the conversation. trigger_text is talk, event_type is Contact:Phone-Write,text: "mars", role: "Place",text: "you", role: "Entity",text: "people", role: "Entity"	the communications conditions once you're on mars, just to talk to people on earth, there's a 20 minute delay in the conversation. trigger_text is talk, event_type is Personnel:End-Position,text: "mars", role: "Place",text: "you", role: "Entity",text: "people", role: "Entity"	
The Maharashtra officials are either incompetent fools, or worse- malicious fraudsters who conned an international comapny into building a state-of-the-art power plant for them at a cost of billions of dollars, and then refused payment, knowing the company has no legal recourse except lengthy international arbitration, and will likely sell the plant to them for a fraction of its true value. trigger_text is sell, event_type is Transaction:Transfer-Ownership,text: "plant", role: "Artifact",text: "company", role: "Seller",text: "them", role: "Buyer"	The Maharashtra officials are either incompetent fools, or worse- malicious fraudsters who conned an international comapny into building a state-of-the-art power plant for them at a cost of billions of dollars, and then refused payment, knowing the company has no legal recourse except lengthy international arbitration, and will likely sell the plant to them for a fraction of its true value. trigger_text is sell, event_type is Transaction:Transfer-Ownership,text: "plant", role: "Artifact",text: "them", role: "Seller",text: "them", role: "Buyer"	
The Maharashtra officials are either incompetent fools, or worse- malicious fraudsters who conned an international comapny into building a state-of-the-art power plant for them at a cost of billions of dollars, and then refused payment, knowing the company has no legal recourse except lengthy international arbitration, and will likely sell the plant to them for a fraction of its true value. trigger_text is sell, event_type is Transaction:Transfer-Ownership,text: "plant", role: "Artifact",text: "company", role: "Seller",text: "them", role: "Buyer"	The Maharashtra officials are either incompetent fools, or worse- malicious fraudsters who conned an international comapny into building a state-of-the-art power plant for them at a cost of billions of dollars, and then refused payment, knowing the company has no legal recourse except lengthy international arbitration, and will likely sell the plant to them for a fraction of its true value. trigger_text is sell, event_type is Transaction:Transfer-Ownership,text: "plant", role: "Artifact"	
The Maharashtra officials are either incompetent fools, or worse- malicious fraudsters who conned an international comapny into building a state-of-the-art power plant for them at a cost of billions of dollars, and then refused payment, knowing the company has no legal recourse except lengthy international arbitration, and will likely sell the plant to them for a fraction of its true value. trigger_text is sell, event_type is Transaction:Transfer-Ownership,text: "plant", role: "Artifact",text: "company", role: "Seller",text: "them", role: "Buyer"	The Maharashtra officials are either incompetent fools, or worse- malicious fraudsters who conned an international comapny into building a state-of-the-art power plant for them at a cost of billions of dollars, and then refused payment, knowing the company has no legal recourse except lengthy international arbitration, and will likely sell the plant to them for a fraction of its true value. trigger_text is sell, event_type is Transaction:Transfer-Ownership,text: "plant", role: "Artifact",text: "company", role: "Seller",text: "them", role: "Buyer"text: "then", role: "Victim",text: "its", role: "Giver",text: "value.", role: "Target",text: "officials", role: "Attacker",text: "fraction", role: "Target"	
The Maharashtra officials are either incompetent fools, or worse- malicious fraudsters who conned an international comapny into building a state-of-the-art power plant for them at a cost of billions of dollars, and then refused payment, knowing the company has no legal recourse except lengthy international arbitration, and will likely sell the plant to them for a fraction of its true value. trigger_text is sell, event_type is Transaction:Transfer-Ownership,text: "plant", role: "Artifact",text: "company", role: "Seller",text: "them", role: "Buyer"	The Maharashtra officials are either incompetent fools, or worse- malicious fraudsters who conned an international comapny into building a state-of-the-art power plant for them at a cost of billions of dollars, and then refused payment, knowing the company has no legal recourse except lengthy international arbitration, and will likely sell the plant to them for a fraction of its true value. trigger_text is for, event_type is Transaction:Transfer-Ownership,text: "plant", role: "Artifact",text: "company", role: "Seller",text: "them", role: "Buyer"	
The Maharashtra officials are either incompetent fools, or worse- malicious fraudsters who conned an international comapny into building a state-of-the-art power plant for them at a cost of billions of dollars, and then refused payment, knowing the company has no legal recourse except lengthy international arbitration, and will likely sell the plant to them for a fraction of its true value. trigger_text is sell, event_type is Transaction:Transfer-Ownership,text: "plant", role: "Artifact",text: "company", role: "Seller",text: "them", role: "Buyer"	The Maharashtra officials are either incompetent fools, or worse- malicious fraudsters who conned an international comapny into building a state-of-the-art power plant for them at a cost of billions of dollars, and then refused payment, knowing the company has no legal recourse except lengthy international arbitration, and will likely sell the plant to them for a fraction of its true value. trigger_text is sell, event_type is Business:End-Org,text: "plant", role: "Artifact",text: "company", role: "Seller",text: "them", role: "Buyer"	
Six European countries have agreed to contribute troops to the British and Polish sectors to create an international stability force, the official said. trigger_text is create, event_type is Business:Start-Org,text: "force", role: "Org",text: "countries", role: "Agent",text: "sectors", role: "Agent"	Six European countries have agreed to contribute troops to the British and Polish sectors to create an international stability force, the official said. trigger_text is create, event_type is Business:Start-Org,text: "the", role: "Org",text: "countries", role: "Agent",text: "European", role: "Agent"	
Six European countries have agreed to contribute troops to the British and Polish sectors to create an international stability force, the official said. trigger_text is create, event_type is Business:Start-Org,text: "force", role: "Org",text: "countries", role: "Agent",text: "sectors", role: "Agent"	Six European countries have agreed to contribute troops to the British and Polish sectors to create an international stability force, the official said. trigger_text is create, event_type is Business:Start-Org,	
Six European countries have agreed to contribute troops to the British and Polish sectors to create an international stability force, the official said. trigger_text is create, event_type is Business:Start-Org,text: "force", role: "Org",text: "countries", role: "Agent",text: "sectors", role: "Agent"	Six European countries have agreed to contribute troops to the British and Polish sectors to create an international stability force, the official said. trigger_text is create, event_type is Business:Start-Org,text: "force", role: "Org",text: "countries", role: "Agent",text: "sectors", role: "Agent"text: "agreed", role: "Person",text: "an", role: "Destination",text: "troops", role: "Beneficiary"	
Six European countries have agreed to contribute troops to the British and Polish sectors to create an international stability force, the official said. trigger_text is create, event_type is Business:Start-Org,text: "force", role: "Org",text: "countries", role: "Agent",text: "sectors", role: "Agent"	Six European countries have agreed to contribute troops to the British and Polish sectors to create an international stability force, the official said. trigger_text is stability, event_type is Business:Start-Org,text: "force", role: "Org",text: "countries", role: "Agent",text: "sectors", role: "Agent"	
Six European countries have agreed to contribute troops to the British and Polish sectors to create an international stability force, the official said. trigger_text is create, event_type is Business:Start-Org,text: "force", role: "Org",text: "countries", role: "Agent",text: "sectors", role: "Agent"	Six European countries have agreed to contribute troops to the British and Polish sectors to create an international stability force, the official said. trigger_text is create, event_type is Contact:Phone-Write,text: "force", role: "Org",text: "countries", role: "Agent",text: "sectors", role: "Agent"	
lawyers in texas are trying to keep their client from becoming the 300th person executed in the state since 1982, when texas resumed capital punishment. trigger_text is executed, event_type is Justice:Execute,text: "person", role: "Person",text: "state", role: "Place",text: "texas", role: "Agent"	lawyers in texas are trying to keep their client from becoming the 300th person executed in the state since 1982, when texas resumed capital punishment. trigger_text is executed, event_type is Justice:Execute,text: "in", role: "Person",text: "state", role: "Place",text: "their", role: "Agent"	
lawyers in texas are trying to keep their client from becoming the 300th person executed in the state since 1982, when texas resumed capital punishment. trigger_text is executed, event_type is Justice:Execute,text: "person", role: "Person",text: "state", role: "Place",text: "texas", role: "Agent"	lawyers in texas are trying to keep their client from becoming the 300th person executed in the state since 1982, when texas resumed capital punishment. trigger_text is executed, event_type is Justice:Execute,text: "person", role: "Person"	
lawyers in texas are trying to keep their client from becoming the 300th person executed in the state since 1982, when texas resumed capital punishment. trigger_text is executed, event_type is Justice:Execute,text: "person", role: "Person",text: "state", role: "Place",text: "texas", role: "Agent"	lawyers in texas are trying to keep their client from becoming the 300th person executed in the state since 1982, when texas resumed capital punishment. trigger_text is executed, event_type is Justice:Execute,text: "person", role: "Person",text: "state", role: "Place",text: "texas", role: "Agent"text: "their", role: "Instrument",text: "texas", role: "Beneficiary",text: "1982,", role: "Org",text: "since", role: "Plaintiff",text: "when", role: "Prosecutor"	
lawyers in texas are trying to keep their client from becoming the 300th person executed in the state since 1982, when texas resumed capital punishment. trigger_text is executed, event_type is Justice:Execute,text: "person", role: "Person",text: "state", role: "Place",text: "texas", role: "Agent"	lawyers in texas are trying to keep their client from becoming the 300th person executed in the state since 1982, when texas resumed capital punishment. trigger_text is keep, event_type is Justice:Execute,text: "person", role: "Person",text: "state", role: "Place",text: "texas", role: "Agent"	
lawyers in texas are trying to keep their client from becoming the 300th person executed in the state since 1982, when texas resumed capital punishment. trigger_text is executed, event_type is Justice:Execute,text: "person", role: "Person",text: "state", role: "Place",text: "texas", role: "Agent"	lawyers in texas are trying to keep their client from becoming the 300th person executed in the state since 1982, when texas resumed capital punishment. trigger_text is executed, event_type is Business:Start-Org,text: "person", role: "Person",text: "state", role: "Place",text: "texas", role: "Agent"	
the hearings are stopped when the judge, defense attorneys and prosecutors agree that coleman lied under oath and is a racist. trigger_text is hearings, event_type is Justice:Trial-Hearing,text: "judge", role: "Adjudicator",text: "prosecutors", role: "Prosecutor"	the hearings are stopped when the judge, defense attorneys and prosecutors agree that coleman lied under oath and is a racist. trigger_text is hearings, event_type is Justice:Trial-Hearing,text: "judge", role: "Adjudicator",text: "prosecutors", role: "Prosecutor"	
the hearings are stopped when the judge, defense attorneys and prosecutors agree that coleman lied under oath and is a racist. trigger_text is hearings, event_type is Justice:Trial-Hearing,text: "judge", role: "Adjudicator",text: "prosecutors", role: "Prosecutor"	the hearings are stopped when the judge, defense attorneys and prosecutors agree that coleman lied under oath and is a racist. trigger_text is hearings, event_type is Justice:Trial-Hearing,text: "prosecutors", role: "Prosecutor"	
the hearings are stopped when the judge, defense attorneys and prosecutors agree that coleman lied under oath and is a racist. trigger_text is hearings, event_type is Justice:Trial-Hearing,text: "judge", role: "Adjudicator",text: "prosecutors", role: "Prosecutor"	the hearings are stopped when the judge, defense attorneys and prosecutors agree that coleman lied under oath and is a racist. trigger_text is hearings, event_type is Justice:Trial-Hearing,text: "judge", role: "Adjudicator",text: "prosecutors", role: "Prosecutor"text: "a", role: "Victim",text: "hearings", role: "Defendant",text: "that", role: "Attacker",text: "that", role: "Agent",text: "when", role: "Org"	
the hearings are stopped when the judge, defense attorneys and prosecutors agree that coleman lied under oath and is a racist. trigger_text is hearings, event_type is Justice:Trial-Hearing,text: "judge", role: "Adjudicator",text: "prosecutors", role: "Prosecutor"	the hearings are stopped when the judge, defense attorneys and prosecutors agree that coleman lied under oath and is a racist. trigger_text is and, event_type is Justice:Trial-Hearing,text: "judge", role: "Adjudicator",text: "prosecutors", role: "Prosecutor"	
the hearings are stopped when the judge, defense attorneys and prosecutors agree that coleman lied under oath and is a racist. trigger_text is hearings, event_type is Justice:Trial-Hearing,text: "judge", role: "Adjudicator",text: "prosecutors", role: "Prosecutor"	the hearings are stopped when the judge, defense attorneys and prosecutors agree that coleman lied under oath and is a racist. trigger_text is hearings, event_type is Transaction:Transfer-Money,text: "judge", role: "Adjudicator",text: "prosecutors", role: "Prosecutor"	
Here are some of the fine achievements of the terrorist Marwan Barghouti Marwan Barghouti (born June 6, 1958) is a Palestinian leader from the West Bank and a leader of the Fatah movement that forms the backbone of the Palestinian Authority and the Palestine Liberation Organization (PLO). trigger_text is born, event_type is Life:Be-Born,text: "Marwan Barghouti", role: "Person",text: "West Bank", role: "Place"	Here are some of the fine achievements of the terrorist Marwan Barghouti Marwan Barghouti (born June 6, 1958) is a Palestinian leader from the West Bank and a leader of the Fatah movement that forms the backbone of the Palestinian Authority and the Palestine Liberation Organization (PLO). trigger_text is born, event_type is Life:Be-Born,text: "Marwan Barghouti", role: "Person",text: "Liberation", role: "Place"	
Here are some of the fine achievements of the terrorist Marwan Barghouti Marwan Barghouti (born June 6, 1958) is a Palestinian leader from the West Bank and a leader of the Fatah movement that forms the backbone of the Palestinian Authority and the Palestine Liberation Organization (PLO). trigger_text is born, event_type is Life:Be-Born,text: "Marwan Barghouti", role: "Person",text: "West Bank", role: "Place"	Here are some of the fine achievements of the terrorist Marwan Barghouti Marwan Barghouti (born June 6, 1958) is a Palestinian leader from the West Bank and a leader of the Fatah movement that forms the backbone of the Palestinian Authority and the Palestine Liberation Organization (PLO). trigger_text is born, event_type is Life:Be-Born,text: "Marwan Barghouti", role: "Person"	
Here are some of the fine achievements of the terrorist Marwan Barghouti Marwan Barghouti (born June 6, 1958) is a Palestinian leader from the West Bank and a leader of the Fatah movement that forms the backbone of the Palestinian Authority and the Palestine Liberation Organization (PLO). trigger_text is born, event_type is Life:Be-Born,text: "Marwan Barghouti", role: "Person",text: "West Bank", role: "Place"	Here are some of the fine achievements of the terrorist Marwan Barghouti Marwan Barghouti (born June 6, 1958) is a Palestinian leader from the West Bank and a leader of the Fatah movement that forms the backbone of the Palestinian Authority and the Palestine Liberation Organization (PLO). trigger_text is born, event_type is Life:Be-Born,text: "Marwan Barghouti", role: "Person",text: "West Bank", role: "Place"text: "the", role: "Destination",text: "(born", role: "Victim",text: "from", role: "Destination"	
Here are some of the fine achievements of the terrorist Marwan Barghouti Marwan Barghouti (born June 6, 1958) is a Palestinian leader from the West Bank and a leader of the Fatah movement that forms the backbone of the Palestinian Authority and the Palestine Liberation Organization (PLO). trigger_text is born, event_type is Life:Be-Born,text: "Marwan Barghouti", role: "Person",text: "West Bank", role: "Place"	Here are some of the fine achievements of the terrorist Marwan Barghouti Marwan Barghouti (born June 6, 1958) is a Palestinian leader from the West Bank and a leader of the Fatah movement that forms the backbone of the Palestinian Authority and the Palestine Liberation Organization (PLO). trigger_text is a, event_type is Life:Be-Born,text: "Marwan Barghouti", role: "Person",text: "West Bank", role: "Place"	
Here are some of the fine achievements of the terrorist Marwan Barghouti Marwan Barghouti (born June 6, 1958) is a Palestinian leader from the West Bank and a leader of the Fatah movement that forms the backbone of the Palestinian Authority and the Palestine Liberation Organization (PLO). trigger_text is born, event_type is Life:Be-Born,text: "Marwan Barghouti", role: "Person",text: "West Bank", role: "Place"	Here are some of the fine achievements of the terrorist Marwan Barghouti Marwan Barghouti (born June 6, 1958) is a Palestinian leader from the West Bank and a leader of the Fatah movement that forms the backbone of the Palestinian Authority and the Palestine Liberation Organization (PLO). trigger_text is born, event_type is Contact:Meet,text: "Marwan Barghouti", role: "Person",text: "West Bank", role: "Place"	
The lawyer of former Zambian president Frederick Chiluba was reprimanded by a Lusaka magistrate when his client failed to appear in court on theft charges Friday. trigger_text is charges, event_type is Justice:Charge-Indict,text: "client", role: "Defendant",text: "magistrate", role: "Prosecutor",text: "court", role: "Place"	The lawyer of former Zambian president Frederick Chiluba was reprimanded by a Lusaka magistrate when his client failed to appear in court on theft charges Friday. trigger_text is charges, event_type is Justice:Charge-Indict,text: "on", role: "Defendant",text: "magistrate", role: "Prosecutor",text: "court", role: "Place"	
The lawyer of former Zambian president Frederick Chiluba was reprimanded by a Lusaka magistrate when his client failed to appear in court on theft charges Friday. trigger_text is charges, event_type is Justice:Charge-Indict,text: "client", role: "Defendant",text: "magistrate", role: "Prosecutor",text: "court", role: "Place"	The lawyer of former Zambian president Frederick Chiluba was reprimanded by a Lusaka magistrate when his client failed to appear in court on theft charges Friday. trigger_text is charges, event_type is Justice:Charge-Indict,text: "court", role: "Place"	
The lawyer of former Zambian president Frederick Chiluba was reprimanded by a Lusaka magistrate when his client failed to appear in court on theft charges Friday. trigger_text is charges, event_type is Justice:Charge-Indict,text: "client", role: "Defendant",text: "magistrate", role: "Prosecutor",text: "court", role: "Place"	The lawyer of former Zambian president Frederick Chiluba was reprimanded by a Lusaka magistrate when his client failed to appear in court on theft charges Friday. trigger_text is charges, event_type is Justice:Charge-Indict,text: "client", role: "Defendant",text: "magistrate", role: "Prosecutor",text: "court", role: "Place"text: "Lusaka", role: "Agent",text: "was", role: "Agent"	
The lawyer of former Zambian president Frederick Chiluba was reprimanded by a Lusaka magistrate when his client failed to appear in court on theft charges Friday. trigger_text is charges, event_type is Justice:Charge-Indict,text: "client", role: "Defendant",text: "magistrate", role: "Prosecutor",text: "court", role: "Place"	The lawyer of former Zambian president Frederick Chiluba was reprimanded by a Lusaka magistrate when his client failed to appear in court on theft charges Friday. trigger_text is of, event_type is Justice:Charge-Indict,text: "client", role: "Defendant",text: "magistrate", role: "Prosecutor",text: "court", role: "Place"	
